  -2.0000000000000000e+00	   2.0000000000000000e+00	  -5.0000000000000000e-01	   5.0000000000000000e-01	  -7.1139686534408053e-02	
   2.0000000000000000e+00	  -2.0000000000000000e+00	   5.0000000000000000e-01	  -5.0000000000000000e-01	  -7.1139686534408053e-02	
  -2.0000000000000000e+00	  -2.0000000000000000e+00	   5.0000000000000000e-01	  -5.0000000000000000e-01	  -7.1139686534407609e-02	
  -2.0000000000000000e+00	  -2.0000000000000000e+00	  -5.0000000000000000e-01	   5.0000000000000000e-01	  -7.1139686534407609e-02	
  -2.0000000000000000e+00	   2.0000000000000000e+00	  -5.0000000000000000e-01	  -5.0000000000000000e-01	  -5.3538808536359284e-02	
   2.0000000000000000e+00	  -2.0000000000000000e+00	  -5.0000000000000000e-01	  -5.0000000000000000e-01	  -5.3538808536359284e-02	
  -1.0000000000000000e+00	   2.0000000000000000e+00	  -5.0000000000000000e-01	  -5.0000000000000000e-01	  -4.8381850582147834e-02	
   2.0000000000000000e+00	  -1.0000000000000000e+00	  -5.0000000000000000e-01	  -5.0000000000000000e-01	  -4.8381850582147834e-02	
   2.0000000000000000e+00	   2.0000000000000000e+00	   5.0000000000000000e-01	   5.0000000000000000e-01	  -4.7140452079103445e-02	
  -2.0000000000000000e+00	  -2.0000000000000000e+00	   5.0000000000000000e-01	   5.0000000000000000e-01	  -4.7140452079103223e-02	
  -2.0000000000000000e+00	   2.0000000000000000e+00	   5.0000000000000000e-01	   5.0000000000000000e-01	   2.1112440616512185e-02	
   2.0000000000000000e+00	  -2.0000000000000000e+00	   5.0000000000000000e-01	   5.0000000000000000e-01	   2.1112440616512185e-02	
  -2.0000000000000000e+00	   1.0000000000000000e+00	   5.0000000000000000e-01	   5.0000000000000000e-01	   3.0790399932515866e-02	
  -1.0000000000000000e+00	   2.0000000000000000e+00	   5.0000000000000000e-01	   5.0000000000000000e-01	   3.0790399932515866e-02	
   1.0000000000000000e+00	  -2.0000000000000000e+00	   5.0000000000000000e-01	   5.0000000000000000e-01	   3.0790399932515866e-02	
   2.0000000000000000e+00	  -1.0000000000000000e+00	   5.0000000000000000e-01	   5.0000000000000000e-01	   3.0790399932515866e-02	
   2.0000000000000000e+00	  -2.0000000000000000e+00	  -5.0000000000000000e-01	   5.0000000000000000e-01	   8.0025499923866095e-02	
   2.0000000000000000e+00	   2.0000000000000000e+00	   5.0000000000000000e-01	  -5.0000000000000000e-01	   8.0025499923866095e-02	
   2.0000000000000000e+00	   2.0000000000000000e+00	  -5.0000000000000000e-01	   5.0000000000000000e-01	   8.0025499923866095e-02	
  -2.0000000000000000e+00	   2.0000000000000000e+00	   5.0000000000000000e-01	  -5.0000000000000000e-01	   8.0025499923866317e-02	
  -1.0000000000000000e+00	   1.0000000000000000e+00	   5.0000000000000000e-01	   5.0000000000000000e-01	   1.4930249830574294e-01	
   0.0000000000000000e+00	   2.0000000000000000e+00	  -5.0000000000000000e-01	  -5.0000000000000000e-01	   1.4930249830574294e-01	
   1.0000000000000000e+00	  -1.0000000000000000e+00	   5.0000000000000000e-01	   5.0000000000000000e-01	   1.4930249830574294e-01	
   2.0000000000000000e+00	   0.0000000000000000e+00	  -5.0000000000000000e-01	  -5.0000000000000000e-01	   1.4930249830574294e-01	
  -1.0000000000000000e+00	   2.0000000000000000e+00	   5.0000000000000000e-01	  -5.0000000000000000e-01	   3.1035350954838714e-01	
   1.0000000000000000e+00	   2.0000000000000000e+00	   5.0000000000000000e-01	  -5.0000000000000000e-01	   3.1035350954838714e-01	
   2.0000000000000000e+00	  -1.0000000000000000e+00	  -5.0000000000000000e-01	   5.0000000000000000e-01	   3.1035350954838714e-01	
   2.0000000000000000e+00	   1.0000000000000000e+00	  -5.0000000000000000e-01	   5.0000000000000000e-01	   3.1035350954838714e-01	
   2.0000000000000000e+00	   2.0000000000000000e+00	  -5.0000000000000000e-01	  -5.0000000000000000e-01	   4.7140452079103135e-01	
